FECHA_PROCESO;RUC_PROVEEDOR;PROVEEDOR;RUC_ENTIDAD;ENTIDAD;TIPO_PROCEDIMIENTO;ORDEN_ELECTRÓNICA;ORDEN_ELECTRÓNICA_GENERADA;ESTADO_ORDEN_ELECTRÓNICA;DOCUMENTO_ESTADO_OCAM;FECHA_FORMALIZACIÓN;FECHA_ÚLTIMO_ESTADO;SUB_TOTAL;IGV;TOTAL;ORDEN_DIGITALIZADA;DESCRIPCIÓN_ESTADO;DESCRIPCIÓN_CESIÓN_DERECHOS;ACUERDO_MARCO
2024-04-01 16:43:55;	10744435485;	VARGAS BERAUN ADRIANA ALEJANDRA;	20148421014;	UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;	Compra ordinaria;	OCAM-2024-93-6-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2658387&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-05 00:00:00;	2024-03-05 00:12:34;	23050.00;	4149.00;	27199.00;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-93-6_01-03-24 17:46:03_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20519272815;	JP INVERSIONES GENERALES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;	20148421014;	UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;	Compra ordinaria;	OCAM-2024-93-11-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2658405&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-05 00:00:00;	2024-03-05 00:12:34;	8320.50;	1497.69;	9818.19;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-93-11_01-03-24 17:38:34_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20602209653;	DUBOH SOCIEDAD ANONIMA CERRADA - DUBOH S.A.C.;	20148421014;	UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;	Compra ordinaria;	OCAM-2024-93-8-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2658397&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-05 00:00:00;	2024-03-05 00:12:34;	5220.00;	939.60;	6159.60;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-93-8_01-03-24 17:43:07_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20603950675;	SERVICIO DE CONSTRUCCION Y LIMPIEZA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;	20148421014;	UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;	Compra ordinaria;	OCAM-2024-93-13-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2658411&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-01 17:59:29;	2024-03-01 17:59:29;	2800.00;	504.00;	3304.00;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-93-13_01-03-24 17:35:13_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20605921907;	CORPORACION LUZANI S.A.C.;	20148421014;	UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;	Gran Compra;	OCAM-2024-93-15-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2703560&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-22 00:00:00;	2024-03-22 00:22:22;	32412.80;	5834.30;	38247.10;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-93-15_20-03-24 10:29:38_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20606951711;	ECOLIMP EMPRESARIAL E.I.R.L.;	20148421014;	UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;	Compra ordinaria;	OCAM-2024-93-9-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2658401&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-05 00:00:00;	2024-03-05 00:12:34;	36065.00;	6491.70;	42556.70;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-93-9_01-03-24 17:41:40_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20607334219;	SOLUCIONES T & M SOCIEDAD ANONIMA CERRADA;	20148421014;	UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;	Compra ordinaria;	OCAM-2024-93-5-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2658385&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-01 18:00:29;	2024-03-01 18:00:29;	21500.00;	3870.00;	25370.00;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-93-5_01-03-24 17:47:31_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20607850233;	INVERSIONES EYCA S.A.C.;	20148421014;	UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;	Compra ordinaria;	OCAM-2024-93-12-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2658407&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-05 00:00:00;	2024-03-05 00:12:34;	8784.00;	1581.12;	10365.12;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-93-12_01-03-24 17:36:50_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20607936987;	IMPORT & EXPORT GRIUPOLY S.A.C.;	20148421014;	UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;	Compra ordinaria;	OCAM-2024-93-10-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2658403&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-05 00:00:00;	2024-03-05 00:12:34;	19999.00;	3599.82;	23598.82;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-93-10_01-03-24 17:40:17_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20611293900;	LIMCOFER INVERSIONES Y SERVICIOS GENERALES E.I.R.L.;	20148421014;	UNIVERSIDAD NACIONAL SAN LUIS GONZAGA;	Compra ordinaria;	OCAM-2024-93-7-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2658393&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-05 00:00:00;	2024-03-05 00:12:34;	1600.00;	288.00;	1888.00;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-93-7_01-03-24 17:44:34_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	10104728851;	SHARON MEJIA RODER ROBERTO;	20153408191;	MARINA DE GUERRA DEL PERU;	Compra ordinaria;	OCAM-2024-471-301-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2697932&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-18 00:00:00;	2024-03-18 00:16:55;	392.00;	70.56;	462.56;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-301_14-03-24 20:59:14_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	10104728851;	SHARON MEJIA RODER ROBERTO;	20153408191;	MARINA DE GUERRA DEL PERU;	Gran Compra;	OCAM-2024-471-290-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2686806&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-15 00:00:00;	2024-03-15 00:31:40;	624.50;	112.41;	736.91;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-290_13-03-24 19:18:29_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	10615643659;	FERNANDEZ CARRASCO FRANKO AUGUSTO;	20153408191;	MARINA DE GUERRA DEL PERU;	Compra ordinaria;	OCAM-2024-471-310-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2697950&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-18 00:00:00;	2024-03-18 00:16:55;	501.50;	90.27;	591.77;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-310_14-03-24 21:14:55_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20266352337;	SOFTYS PERU S.A.C.;	20153408191;	MARINA DE GUERRA DEL PERU;	Compra ordinaria;	OCAM-2024-471-258-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2671967&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-08 00:00:00;	2024-03-08 00:14:27;	1064.00;	191.52;	1255.52;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-258_06-03-24 21:20:18_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20266352337;	SOFTYS PERU S.A.C.;	20153408191;	MARINA DE GUERRA DEL PERU;	Compra ordinaria;	OCAM-2024-471-298-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2697014&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-15 00:00:00;	2024-03-15 00:31:40;	1373.36;	247.20;	1620.56;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-298_13-03-24 19:19:36_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20541528092;	QBA SOCIEDAD ANONIMA CERRADA - QBA S.A.C.;	20131369558;	MUNICIPALIDAD PROVINCIAL DEL CALLAO;	Compra ordinaria;	OCAM-2024-300677-53-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2700693&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-19 00:00:00;	2024-03-19 00:22:23;	1667.60;	300.17;	1967.77;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-300677-53_15-03-24 12:57:25_FISICA.pdf;	;	;	EXT-CE-2021-1 BATERIAS, PILAS Y ACCESORIOS
2024-04-01 16:43:55;	20610133844;	SUMINISTROS POMPEYA E.I.R.L;	20159308961;	MUNICIPALIDAD DISTRITAL SAN SEBASTIAN;	Compra ordinaria;	OCAM-2024-300688-45-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2657411&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-04 00:00:00;	2024-03-04 00:08:38;	1066.00;	191.88;	1257.88;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-300688-45_29-02-24 15:44:23_FISICA.pdf;	;	;	EXT-CE-2021-1 BATERIAS, PILAS Y ACCESORIOS
2024-04-01 16:43:55;	20382970820;	MANTINNI S.R.L.;	20478053178;	SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP;	Compra ordinaria;	OCAM-2024-1309-5-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2659788&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-06 00:00:00;	2024-03-06 00:19:38;	516.00;	92.88;	608.88;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-1309-5_04-03-24 12:28:32_FISICA.pdf;	;	;	EXT-CE-2021-1 BATERIAS, PILAS Y ACCESORIOS
2024-04-01 16:43:55;	20382970820;	MANTINNI S.R.L.;	20478053178;	SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP;	Compra ordinaria;	OCAM-2024-1309-6-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2659790&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-06 00:00:00;	2024-03-06 00:19:38;	3402.00;	612.36;	4014.36;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-1309-6_04-03-24 18:07:15_FISICA.pdf;	;	;	EXT-CE-2021-1 BATERIAS, PILAS Y ACCESORIOS
2024-04-01 16:43:55;	20600912161;	NEW LINE TECHNOLOGY E.I.R.L.;	20478053178;	SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP;	Compra ordinaria;	OCAM-2024-1309-7-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2659792&ImprimirCompleto=1;	PAGADA;	;	2024-03-06 00:00:00;	2024-04-01 02:41:56;	1000.00;	180.00;	1180.00;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-1309-7_04-03-24 10:52:30_FISICA.pdf;	Actualizado automáticamente por la vinculación con el SIAF;	;	EXT-CE-2021-1 BATERIAS, PILAS Y ACCESORIOS
2024-04-01 16:43:55;	20604982899;	MATECNA E.I.R.L.;	20478053178;	SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP;	Compra ordinaria;	OCAM-2024-1309-8-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2659796&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-06 00:00:00;	2024-03-06 00:19:38;	1320.00;	237.60;	1557.60;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-1309-8_04-03-24 10:51:18_FISICA.pdf;	;	;	EXT-CE-2021-1 BATERIAS, PILAS Y ACCESORIOS
2024-04-01 16:43:55;	20609040808;	ACUMULADORES UN NUEVO AMANECER S.A.C.;	20522224783;	ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE - OSINFOR;	Compra ordinaria;	OCAM-2024-1319-2-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2658860&ImprimirCompleto=1;	PAGADA;	;	2024-03-04 00:00:00;	2024-03-27 02:51:12;	271.00;	48.78;	319.78;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-1319-2_29-02-24 18:05:00_FISICA.pdf;	Actualizado automáticamente por la vinculación con el SIAF;	;	EXT-CE-2021-1 BATERIAS, PILAS Y ACCESORIOS
2024-04-01 16:43:55;	20541528092;	QBA SOCIEDAD ANONIMA CERRADA - QBA S.A.C.;	20601625017;	MUNICIPALIDAD DISTRITAL DE MEGANTONI;	Compra ordinaria;	OCAM-2024-301884-174-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2659064&ImprimirCompleto=1;	PAGADA;	;	2024-03-05 00:00:00;	2024-04-01 02:11:29;	1050.00;	189.00;	1239.00;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-301884-174_01-03-24 20:07:03_FISICA.pdf;	Actualizado automáticamente por la vinculación con el SIAF;	;	EXT-CE-2021-1 BATERIAS, PILAS Y ACCESORIOS
2024-04-01 16:43:55;	20518267877;	MANITEX SOCIEDAD ANONIMA CERRADA - MANITEX S.A.C.;	20153408191;	MARINA DE GUERRA DEL PERU;	Gran Compra;	OCAM-2024-471-294-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2696956&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-15 00:00:00;	2024-03-15 00:31:40;	204.00;	36.72;	240.72;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-294_13-03-24 19:36:14_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20518267877;	MANITEX SOCIEDAD ANONIMA CERRADA - MANITEX S.A.C.;	20153408191;	MARINA DE GUERRA DEL PERU;	Compra ordinaria;	OCAM-2024-471-173-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2654936&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-01 00:00:00;	2024-03-01 00:27:18;	791.46;	142.46;	933.92;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-173_28-02-24 13:39:19_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20519272815;	JP INVERSIONES GENERALES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;	20153408191;	MARINA DE GUERRA DEL PERU;	Compra ordinaria;	OCAM-2024-471-403-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2705386&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-26 00:00:00;	2024-03-26 00:28:02;	1156.32;	208.14;	1364.46;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-403_22-03-24 08:48:49_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20519272815;	JP INVERSIONES GENERALES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;	20153408191;	MARINA DE GUERRA DEL PERU;	Compra ordinaria;	OCAM-2024-471-257-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2671963&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-08 00:00:00;	2024-03-08 00:14:27;	2060.00;	370.80;	2430.80;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-257_06-03-24 21:18:25_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20601011591;	NEGOCIACIONES ZOEMAR E.I.R.L.;	20153408191;	MARINA DE GUERRA DEL PERU;	Compra ordinaria;	OCAM-2024-471-430-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2707180&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-27 00:00:00;	2024-03-27 00:28:40;	1722.60;	310.07;	2032.67;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-430_25-03-24 20:54:20_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20601032415;	CLOUDSTORE E.I.R.L.;	20153408191;	MARINA DE GUERRA DEL PERU;	Compra ordinaria;	OCAM-2024-471-415-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2706058&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-26 00:00:00;	2024-03-26 00:28:02;	503.20;	90.58;	593.78;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-415_22-03-24 21:38:27_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20601079764;	REPRESENTACIONES CERCOMED S.A.C.;	20153408191;	MARINA DE GUERRA DEL PERU;	Gran Compra;	OCAM-2024-471-228-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2659574&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-07 00:00:00;	2024-03-07 00:14:28;	117.00;	21.06;	138.06;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-228_05-03-24 22:27:42_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20602429131;	GESTION TRIBUTARIA S.A.C.;	20153408191;	MARINA DE GUERRA DEL PERU;	Compra ordinaria;	OCAM-2024-471-416-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2706230&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-26 00:00:00;	2024-03-26 00:28:02;	677.60;	121.97;	799.57;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-416_22-03-24 21:35:56_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20602429131;	GESTION TRIBUTARIA S.A.C.;	20153408191;	MARINA DE GUERRA DEL PERU;	Compra ordinaria;	OCAM-2024-471-176-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2654964&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-01 00:00:00;	2024-03-01 00:27:18;	698.00;	125.64;	823.64;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-176_28-02-24 13:44:15_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20602429131;	GESTION TRIBUTARIA S.A.C.;	20153408191;	MARINA DE GUERRA DEL PERU;	Gran Compra;	OCAM-2024-471-283-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2686770&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-15 00:00:00;	2024-03-15 00:31:40;	1139.90;	205.18;	1345.08;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-471-283_13-03-24 19:14:33_FISICA.pdf;	;	;	EXT-CE-2021-3 MATERIALES E INSUMOS DE LIMPIEZA, PAPELES PARA ASEO Y LIMPIEZA
2024-04-01 16:43:55;	20608784722;	EMPRESA DE SERVICIOS Y VENTAS GENERALES ZAFIRO MOTOR'S S.A.C.;	20131373075;	SERVICIO NACIONAL DE SANIDAD AGRARIA;	Compra ordinaria;	OCAM-2024-157-94-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2686509&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-13 00:00:00;	2024-03-13 00:19:30;	3156.30;	568.13;	3724.43;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-157-94_11-03-24 18:20:11_FISICA.pdf;	;	;	EXT-CE-2021-10 LLANTAS, NEUMÁTICOS Y ACCESORIOS
2024-04-01 16:43:55;	20605152296;	GRUPO TALEON INGENIERIA Y CONSTRUCCION S.A.C.;	20147797100;	MUNICIPALIDAD PROVINCIAL DE TACNA;	Compra ordinaria;	OCAM-2024-301778-49-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2673363&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-08 00:00:00;	2024-03-08 00:14:27;	2198.56;	395.74;	2594.30;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-301778-49_06-03-24 23:45:28_FISICA.pdf;	;	;	EXT-CE-2021-10 LLANTAS, NEUMÁTICOS Y ACCESORIOS
2024-04-01 16:43:55;	20480934262;	LLANTAS IMPORT WIDO E.I.R.L.;	20148168955;	PROYECTO ESPECIAL HUALLAGA CENTRAL Y BAJ;	Compra ordinaria;	OCAM-2024-1263-17-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2699163&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-13 18:07:15;	2024-03-13 18:07:15;	8028.00;	1445.04;	9473.04;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-1263-17_13-03-24 17:54:30_FISICA.pdf;	;	;	EXT-CE-2021-10 LLANTAS, NEUMÁTICOS Y ACCESORIOS
2024-04-01 16:43:55;	20563164001;	SUPPLIES & LOGISTIC PERU S.A.C.;	20154491873;	MUNICIPALIDAD PROVINCIAL DE ILO;	Compra ordinaria;	OCAM-2024-301498-30-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2699833&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-18 00:00:00;	2024-03-18 00:16:55;	7183.72;	1293.07;	8476.79;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-301498-30_14-03-24 15:24:29_FISICA.pdf;	;	;	EXT-CE-2021-10 LLANTAS, NEUMÁTICOS Y ACCESORIOS
2024-04-01 16:43:55;	20605152296;	GRUPO TALEON INGENIERIA Y CONSTRUCCION S.A.C.;	20154491873;	MUNICIPALIDAD PROVINCIAL DE ILO;	Compra ordinaria;	OCAM-2024-301498-37-0;	https://apps1.perucompras.gob.pe//OrdenCompra/obtenerPdfOrdenPublico?ID_OrdenCompra=2718816&ImprimirCompleto=1;	ACEPTADA;	;	2024-03-27 00:00:00;	2024-03-27 00:28:40;	18550.00;	3339.00;	21889.00;	https://saeusceprod01.blob.core.windows.net/contentidad/uploads/OCAM-2024-301498-37_25-03-24 18:03:09_FISICA.pdf;	;	;	EXT-CE-2021-10 LLANTAS, NEUMÁTICOS Y ACCESORIOS
